timestamp,lastUpdateId,type,price,quantity
2025-04-11 17:56:51.744653,66512026420,ask,81969.34000000,0.00014000
2025-04-11 17:56:51.744653,66512026420,ask,81969.35000000,0.00007000
2025-04-11 17:56:51.744653,66512026420,ask,81969.61000000,0.00243000
2025-04-11 17:56:51.744653,66512026420,ask,81969.80000000,0.00007000
2025-04-11 17:56:51.744653,66512026420,ask,81969.82000000,0.00007000
2025-04-11 17:56:51.744653,66512026420,ask,81970.00000000,0.06254000
2025-04-11 17:56:51.744653,66512026420,ask,81970.83000000,0.01313000
2025-04-11 17:56:51.744653,66512026420,ask,81971.25000000,0.00024000
2025-04-11 17:56:51.744653,66512026420,ask,81971.54000000,0.00473000
2025-04-11 17:56:51.744653,66512026420,ask,81971.69000000,0.24234000
2025-04-11 17:56:51.744653,66512026420,ask,81971.99000000,0.32421000
2025-04-11 17:56:51.744653,66512026420,ask,81972.00000000,0.06254000
2025-04-11 17:56:51.744653,66512026420,ask,81972.31000000,0.12067000
2025-04-11 17:56:51.844146,66512026480,bid,81967.99000000,5.03084000
2025-04-11 17:56:51.844146,66512026480,bid,81967.98000000,0.00031000
2025-04-11 17:56:51.844146,66512026480,bid,81967.94000000,0.04035000
2025-04-11 17:56:51.844146,66512026480,bid,81967.36000000,0.06323000
2025-04-11 17:56:51.844146,66512026480,bid,81967.35000000,0.09521000
2025-04-11 17:56:51.844146,66512026480,bid,81967.32000000,0.00007000
2025-04-11 17:56:51.844146,66512026480,bid,81967.04000000,0.04021000
2025-04-11 17:56:51.844146,66512026480,bid,81966.54000000,0.00014000
2025-04-11 17:56:51.844146,66512026480,bid,81966.00000000,0.06247000
2025-04-11 17:56:51.844146,66512026480,bid,81965.89000000,0.04326000
2025-04-11 17:56:51.844146,66512026480,bid,81965.16000000,0.01146000
2025-04-11 17:56:51.844146,66512026480,bid,81964.07000000,0.00007000
2025-04-11 17:56:51.844146,66512026480,bid,81964.00000000,0.00031000
2025-04-11 17:56:51.844146,66512026480,bid,81963.16000000,0.00007000
2025-04-11 17:56:51.844146,66512026480,bid,81963.12000000,0.01716000
2025-04-11 17:56:51.844146,66512026480,bid,81963.08000000,0.38859000
2025-04-11 17:56:51.844146,66512026480,bid,81963.07000000,0.00007000
2025-04-11 17:56:51.844146,66512026480,bid,81963.06000000,0.04929000
2025-04-11 17:56:51.844146,66512026480,bid,81963.05000000,0.74755000
2025-04-11 17:56:51.844146,66512026480,bid,81963.04000000,0.00028000
2025-04-11 17:56:51.844146,66512026480,ask,81968.00000000,1.11445000
2025-04-11 17:56:51.844146,66512026480,ask,81968.01000000,0.00041000
2025-04-11 17:56:51.844146,66512026480,ask,81968.02000000,0.00007000
2025-04-11 17:56:51.844146,66512026480,ask,81968.68000000,0.00029000
2025-04-11 17:56:51.844146,66512026480,ask,81968.69000000,0.15990000
2025-04-11 17:56:51.844146,66512026480,ask,81968.98000000,0.00007000
2025-04-11 17:56:51.844146,66512026480,ask,81969.03000000,0.00015000
2025-04-11 17:56:51.844146,66512026480,ask,81969.34000000,0.00014000
2025-04-11 17:56:51.844146,66512026480,ask,81969.35000000,0.00007000
2025-04-11 17:56:51.844146,66512026480,ask,81969.61000000,0.00243000
2025-04-11 17:56:51.844146,66512026480,ask,81969.80000000,0.00007000
2025-04-11 17:56:51.844146,66512026480,ask,81969.82000000,0.00007000
2025-04-11 17:56:51.844146,66512026480,ask,81970.00000000,0.06254000
2025-04-11 17:56:51.844146,66512026480,ask,81970.50000000,0.80555000
2025-04-11 17:56:51.844146,66512026480,ask,81970.83000000,0.01313000
2025-04-11 17:56:51.844146,66512026480,ask,81971.25000000,0.00024000
2025-04-11 17:56:51.844146,66512026480,ask,81971.54000000,0.00473000
2025-04-11 17:56:51.844146,66512026480,ask,81971.69000000,0.24234000
2025-04-11 17:56:51.844146,66512026480,ask,81971.99000000,0.32421000
2025-04-11 17:56:51.844146,66512026480,ask,81972.00000000,0.06254000
2025-04-11 17:56:51.943970,66512026532,bid,81967.99000000,5.03084000
2025-04-11 17:56:51.943970,66512026532,bid,81967.98000000,0.00031000
2025-04-11 17:56:51.943970,66512026532,bid,81967.94000000,0.04028000
2025-04-11 17:56:51.943970,66512026532,bid,81967.37000000,0.10024000
2025-04-11 17:56:51.943970,66512026532,bid,81967.36000000,0.00014000
2025-04-11 17:56:51.943970,66512026532,bid,81967.35000000,0.09521000
2025-04-11 17:56:51.943970,66512026532,bid,81967.32000000,0.00007000
2025-04-11 17:56:51.943970,66512026532,bid,81967.04000000,0.04021000
2025-04-11 17:56:51.943970,66512026532,bid,81966.54000000,0.00007000
2025-04-11 17:56:51.943970,66512026532,bid,81966.00000000,0.06247000
2025-04-11 17:56:51.943970,66512026532,bid,81965.89000000,0.04326000
2025-04-11 17:56:51.943970,66512026532,bid,81965.16000000,0.01146000
2025-04-11 17:56:51.943970,66512026532,bid,81964.07000000,0.00007000
2025-04-11 17:56:51.943970,66512026532,bid,81964.00000000,0.00031000
2025-04-11 17:56:51.943970,66512026532,bid,81963.16000000,0.00007000
2025-04-11 17:56:51.943970,66512026532,bid,81963.12000000,0.01716000
2025-04-11 17:56:51.943970,66512026532,bid,81963.08000000,0.38859000
2025-04-11 17:56:51.943970,66512026532,bid,81963.07000000,0.00007000
2025-04-11 17:56:51.943970,66512026532,bid,81963.06000000,0.04929000
2025-04-11 17:56:51.943970,66512026532,bid,81963.05000000,0.74755000
2025-04-11 17:56:51.943970,66512026532,ask,81968.00000000,1.11531000
2025-04-11 17:56:51.943970,66512026532,ask,81968.01000000,0.00041000
2025-04-11 17:56:51.943970,66512026532,ask,81968.02000000,0.00007000
2025-04-11 17:56:51.943970,66512026532,ask,81968.68000000,0.00022000
2025-04-11 17:56:51.943970,66512026532,ask,81968.69000000,0.15990000
2025-04-11 17:56:51.943970,66512026532,ask,81968.98000000,0.00007000
2025-04-11 17:56:51.943970,66512026532,ask,81969.03000000,0.00015000
2025-04-11 17:56:51.943970,66512026532,ask,81969.34000000,0.00014000
2025-04-11 17:56:51.943970,66512026532,ask,81969.35000000,0.00007000
2025-04-11 17:56:51.943970,66512026532,ask,81969.61000000,0.00243000
2025-04-11 17:56:51.943970,66512026532,ask,81969.80000000,0.00007000
2025-04-11 17:56:51.943970,66512026532,ask,81969.82000000,0.00007000
2025-04-11 17:56:51.943970,66512026532,ask,81969.99000000,0.26451000
2025-04-11 17:56:51.943970,66512026532,ask,81970.00000000,0.06254000
2025-04-11 17:56:51.943970,66512026532,ask,81970.50000000,0.80562000
2025-04-11 17:56:51.943970,66512026532,ask,81970.83000000,0.01313000
2025-04-11 17:56:51.943970,66512026532,ask,81971.25000000,0.00024000
2025-04-11 17:56:51.943970,66512026532,ask,81971.54000000,0.00473000
2025-04-11 17:56:51.943970,66512026532,ask,81971.68000000,0.25795000
2025-04-11 17:56:51.943970,66512026532,ask,81971.69000000,0.24227000
2025-04-11 17:56:52.040633,66512026548,bid,81967.99000000,5.09184000
2025-04-11 17:56:52.040633,66512026548,bid,81967.98000000,0.00031000
2025-04-11 17:56:52.040633,66512026548,bid,81967.94000000,0.04028000
2025-04-11 17:56:52.040633,66512026548,bid,81967.37000000,0.10024000
2025-04-11 17:56:52.040633,66512026548,bid,81967.36000000,0.00014000
2025-04-11 17:56:52.040633,66512026548,bid,81967.35000000,0.09521000
2025-04-11 17:56:52.040633,66512026548,bid,81967.32000000,0.00007000
2025-04-11 17:56:52.040633,66512026548,bid,81967.04000000,0.04021000
2025-04-11 17:56:52.040633,66512026548,bid,81966.54000000,0.00007000
2025-04-11 17:56:52.040633,66512026548,bid,81966.00000000,0.06247000
2025-04-11 17:56:52.040633,66512026548,bid,81965.89000000,0.04326000
2025-04-11 17:56:52.040633,66512026548,bid,81965.16000000,0.01146000
2025-04-11 17:56:52.040633,66512026548,bid,81964.07000000,0.00007000
2025-04-11 17:56:52.040633,66512026548,bid,81964.00000000,0.00031000
2025-04-11 17:56:52.040633,66512026548,bid,81963.16000000,0.00007000
